crop,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,light,yield
Wheat,107.8787986986353,61.7680907927221,81.47368779418487,15.545584919387238,76.5084327396574,8.39018330264065,56.016818346184195,80.89346003215097,578.3868189290356,Medium
Cotton,102.71231930750119,52.50871373714543,50.816690328789555,18.624126809495426,79.88356501531132,6.073572104394367,33.82631053323484,40.06541831925769,1920.5539816080845,Medium
Cotton,95.95790087738307,49.369470311516906,49.146485766235294,21.27416653350745,86.78388318126258,7.183668364847575,52.33909113743665,27.459976671499135,1790.2095400241524,Medium
Wheat,127.19271242256146,60.41963625742008,84.34747674693648,20.653676289748518,86.58053004487078,6.785891640911427,14.095962752176927,63.17221444285213,824.1356797779613,High
Wheat,108.1853378222908,57.980538590580124,81.2383085220104,16.55682764704714,68.18764568236824,7.9192108516985185,45.923987759695805,23.377177541027446,1679.4172990760496,High
Potato,95.64225868798876,47.13172199752327,56.59087650533858,15.448641964212296,46.94395805359374,7.478888099184227,16.161981128587144,36.607067402614305,1919.9569312994108,Medium
Wheat,121.83616149711106,63.176088312139164,78.22448398957754,23.591579815227576,55.533699427758144,6.67218509684084,79.83441882243282,44.17562341459622,1177.545228847524,Medium
Maize,91.54736448175356,33.86371534033133,41.338463103210266,34.821360475845985,71.76763512346366,7.403747252650911,79.79141596158941,45.73808072305957,1872.635102610565,Medium
Wheat,122.42366408647237,58.30728669001825,78.71290033536508,36.42948142496883,89.83787901211716,6.330713462133427,98.3521472715222,29.146249323169297,803.0235026037349,Medium
Tomato,113.90899655656456,56.13537350186917,67.00699690710573,39.19389692758472,87.12806648413017,5.852931964477976,73.97303320855406,40.77834410863541,1982.6239841181148,Medium
Tomato,104.6880323592656,55.8566141944153,64.6257114699909,19.055835144561982,40.693413598666744,7.179267050915148,52.739962212267635,66.7579854539953,1835.3870795267032,Medium
Sugarcane,151.46696977820952,69.85007009832191,87.48253670147398,37.95519999056938,46.091164492542696,7.778747230343895,98.8065566652774,78.58424070035218,1477.5018780596388,Medium
Rice,89.54415440221906,37.519900202961,42.003275215615105,19.344039828393594,79.16077111819294,7.977934638124245,10.063747852353334,35.591817329136404,712.9579846414908,Low
Rice,86.07982062503012,43.21727765974799,40.715738701137305,29.43124326921533,80.59380178361845,7.918587643011373,84.37373264067243,36.508366847181605,546.6733998760366,Medium
Tomato,104.10480104420098,57.37535877692313,64.07076540540321,19.372035929398983,87.06554923981824,6.181538671070545,83.704112524294,38.15294574953668,1464.3228650880615,Medium
Cotton,98.32010245213527,50.865457198260366,48.81126725530759,34.07888228147223,62.456848851769806,7.777746199182529,90.3607844346795,35.12960456158377,1711.094045509927,Medium
Cotton,93.93955054030867,51.66846533148032,50.54539558705987,29.011015774510998,46.10442080674146,6.841166631419276,46.03582712019263,76.19663461897355,1319.9723302816828,Medium
Maize,91.53789405379992,34.245443588232625,44.24469827733088,25.536101039481185,41.49462588499643,8.398730232120394,12.745395942286898,65.99974121149022,1959.1644843381287,Low
Maize,88.69405240443751,36.230734968026105,43.12912259591081,35.73486662147117,55.483665912821145,8.118261518698384,11.258039041193701,65.73958853495172,1311.0477149673657,Medium
Rice,80.57399973989442,41.40746511298224,39.78724598878164,22.497977787674618,80.87562593023819,5.644428507935061,90.28949951919873,75.3971518354268,1501.7070248396099,Medium
Sugarcane,152.79579644451593,74.5057737644395,88.9903388703101,25.72956483490892,54.72771715185838,7.867482539766194,57.3349345635218,62.82362955910458,878.4608747591099,High
Tomato,105.36323432904713,55.47673796546957,66.95039525956486,36.97447250705668,71.44747936265773,7.052339055265124,43.042741032099016,40.601528206422756,1151.8939412880677,Medium
Potato,93.05712948380437,43.2303672666207,54.30203060675283,38.70270800428605,64.48853617566334,7.866406791716079,63.960556117768185,63.967713551995494,697.5401577080578,Low
Cotton,98.71706034908914,45.19449213020063,50.8484685194238,30.016276663708897,80.8976653897108,7.018798178485609,63.41040313763313,24.610594048695273,881.5873712627705,Medium
Rice,90.53089383911106,41.06089564187733,42.60940460883581,26.741044367017725,64.77559159118,6.91891403828653,62.25196957297452,50.53334459439445,1171.2022119836868,Medium
Cotton,100.41219876467251,47.08489700107014,49.38158184590027,35.06464198949532,71.46267538531154,7.03800317786925,29.348882320812166,80.56399176313306,1095.5225618557874,Medium
Tomato,114.24858378202306,53.84942058019446,67.07647918573151,29.36948885661038,41.63175226856069,7.526260622641267,4.485356802356866,49.28880623390371,1894.140041709671,Medium
Tomato,103.11149613441575,51.284015916751194,66.6626985341265,32.850816111671406,73.43478677498871,6.428118153588346,82.37903842212947,82.07893324652429,1731.7974238253398,Medium
Rice,87.58469474158281,42.2935860239711,46.22444125651085,17.862190951647626,61.11113856747387,6.868709526866626,36.90530217609166,27.86662503153755,1128.4216852812133,Medium
Cotton,98.97393512750402,51.715766212262864,52.268961040168634,25.316883152084916,75.53528962527847,7.43935027037382,88.80390643601179,58.91500615074133,1253.2304149429804,Medium
Maize,86.03362023622498,36.517877200243895,45.76307712517866,18.013960410092256,89.63493190072128,5.699331533067324,53.39674725477638,29.238913046574748,517.5599160963561,Low
Sugarcane,137.7379653828387,73.11593769830584,89.62775530449566,37.75336591955336,84.4412446448604,6.1481540950350615,46.660778469721585,73.0870081663054,601.0768321782838,Medium
Tomato,106.76886345078098,58.55062178521902,62.61272633648704,22.657837469455316,83.39418379564364,6.839258549204747,79.83803405183525,73.4574542884381,1786.3435064919256,High
Potato,93.20488718072107,45.46425702371734,54.45514459751142,24.82435563363228,68.91969293803281,7.035044159744535,16.562834702826535,61.9731331562148,567.1676757570024,Medium
Rice,85.17797872694153,41.13968672881633,43.099157040969416,30.92255793636858,58.73322916197104,5.715135666542953,40.9628894895232,40.229137179120585,1515.6809596025141,Low
Tomato,116.11061651186527,55.222344320579076,68.02927381316071,17.63147962992531,49.20478532262454,8.416075769489773,22.848674675477078,83.53438766937391,1297.8690597863952,Medium
Tomato,107.81807054736716,54.78078039214834,64.82327408158933,19.000623411579852,41.284365298050226,7.76864084185053,45.85230088818907,38.800910178222544,1850.124774524721,Medium
Tomato,102.98121677473708,52.09366970749144,59.75242352890147,39.87144932648304,69.99596166700664,5.764605111369612,60.687734157692994,29.852979036542195,546.406467097013,Low
Sugarcane,144.03037496800474,70.28588618952742,93.46502999897018,34.04754531512175,85.85074790656721,6.821324050937272,30.233324935149376,36.85676832561114,791.9357550573079,High
Rice,100.16646884733228,42.170707237775616,44.26981560822744,28.62069143862967,49.08831277434318,7.248953278493808,99.9713804155914,29.78389695812188,1725.1353951792921,Medium
Cotton,101.45930881000008,51.79892994229649,53.92138254432209,20.032802695560832,61.73257587953752,5.618378598672698,47.554603748682666,55.2965979572481,841.6246041548144,Medium
Maize,86.26869830747287,35.935386343530865,47.1715726498787,18.266308595586572,83.47803868511868,5.874462441900545,79.42106625494054,37.9248919363382,1815.6358715272834,Low
Cotton,95.45317615179694,50.05775144629802,49.89596062308397,22.561186957234497,67.02799976407061,7.067332436216393,56.27116990223392,48.679541387596224,1408.632954708585,Medium
Rice,96.81336931183529,40.3369961140878,42.78681047817069,26.086395909547605,73.11643419451288,7.274220278267464,80.6589342326277,50.97141994558903,1994.1844244591616,Medium
Cotton,94.8838611692835,48.41114789306264,47.795439356273704,15.769751241511196,93.43431733148238,6.162236465358346,73.40297625893064,69.5687656551214,1893.886097010844,Low
Sugarcane,154.759801817549,72.20231152449458,89.18007899229445,23.967888135425337,84.24404642237278,6.336279617243659,21.070496386720315,82.23412123747624,513.2949276702034,Medium
Maize,84.38135831866414,34.28705672526334,43.77240624631425,15.141645363239181,91.54000656523371,7.965779907819789,80.9183171139031,77.48757790762852,1550.0514091581565,Low
Potato,94.8673937037547,43.23625069754456,54.673866072112475,25.17766222814069,43.63054142771329,6.5464616019084385,11.099809879131485,72.53528865059944,1921.532038946706,Medium
Wheat,121.9530658886468,61.58586588097184,79.72710507329165,18.62991282211651,79.05605310319388,7.500563263042803,21.11124711661362,76.12104984570513,1101.9590363295683,Medium
Potato,94.22537699081862,46.401472570265796,54.443217658378046,26.91092465859479,52.43159487987998,7.421428126527532,97.89811151748088,59.22705124281961,1036.7211261703233,Medium
Rice,86.49146200937562,43.16717693994654,44.35588756990535,26.34867120270893,85.17875954034264,7.163972044105287,63.709083708090496,54.20809992198318,1194.7590751270127,Medium
Sugarcane,152.3817888467811,71.01094031833325,92.12041981499776,18.571899033485295,82.64403827217245,6.314228141340143,49.669542281794655,38.47781604028859,700.7425444995397,High
Wheat,115.17852680121815,61.871763112543434,78.25946489963805,19.725988118188294,83.06591505242031,7.645116156552051,59.34857629759347,78.22223718520124,1374.899776719568,Medium
Rice,92.39893721492088,41.652226716821666,42.66110152503327,29.12460894188134,87.66013899619978,7.215427490821462,90.71998215606223,81.29394809304276,1133.5767832764589,Medium
Sugarcane,151.95232424964445,69.793556494135,90.53072469879926,27.34535101142322,61.32068430006059,7.398135636245803,70.38570916343312,20.28361252727009,750.4296331207981,High
Tomato,109.15746684532566,55.39897588455483,63.683453113597366,31.90270578536028,91.91902679497653,6.306904094786158,47.54066078500737,61.232083081228275,1999.199372323446,Medium
Rice,92.03962508757142,41.75004842728347,37.33496085844758,26.44249012898235,51.48854982028401,6.6061215125943855,36.98132559871766,23.403076312185707,1651.3514427768773,Medium
Wheat,109.17642874844795,62.6772434687809,78.33766022839067,36.74407941704277,80.17729985273346,7.443139513188765,79.62405955628543,69.01149727034485,553.90801238233,High
Rice,91.88204763048758,40.19589689128498,41.26067383745061,31.120815100557845,61.73219991863268,7.639620649847853,19.92152748940531,77.86397517135134,931.1143946983696,Medium
Maize,90.01042608295205,36.03439366907803,45.45974441624787,17.496670528404454,77.84244441098076,6.225666650662438,91.10687027673836,74.48724837047081,1564.0744506310864,Medium
Sugarcane,148.9098206090089,64.7223829994802,91.557959424088,29.878291872642038,40.54581016203096,6.892285478360511,96.34992408875883,53.73709820842067,1516.31340118843,Medium
Cotton,91.51910466152206,49.342930183074536,49.11606360549158,36.42823899640706,71.64454717883558,5.729154834974368,38.25803235706354,43.90268730233214,772.6087860641944,Low
Potato,95.50928147630994,48.09804030299038,52.5217858486922,15.033840642886704,56.489029016087976,7.439376224913792,97.41944438163571,75.05895375395346,535.3924469682937,Low
Maize,86.85606434028415,37.30647715709048,43.13129678284298,18.80819464156697,89.47003669003558,7.630406295394197,93.73784381643208,59.2139673714713,1210.101322242369,Low
Cotton,96.5247816992513,49.9176610461749,51.074181666122286,16.89012601541877,60.11244115437542,6.176143804020297,19.583308413427,29.152191678023947,1433.620462348995,Low
Wheat,114.31429309731888,58.12118843239897,80.04276442220942,37.66052409786092,49.01345630792652,7.428456744400522,80.98601873605861,81.58069122311905,1006.0102115255352,Medium
Sugarcane,154.9366725829455,69.84809795271495,89.36030495349031,18.68257610697426,40.431287492455425,7.39276537068749,44.767342541041835,28.72786530864791,1936.9011815851557,High
Maize,81.50524780268199,37.50442581951963,46.30930832581601,34.021358612862386,70.07728025363194,6.040923806268334,45.859794351384,56.45684011857014,1795.9423711025152,Low
Cotton,101.50809623976798,51.37593390423206,45.24866797781477,31.477844111738165,45.98913226895715,7.409615940260063,49.82360004992729,46.43381454990791,1929.5300317683489,Medium
Sugarcane,142.00937824058127,70.92434533216388,94.04861924657371,16.827039050675374,74.22887955394853,8.443533510286883,19.010764978372762,71.51868255874491,1861.848190669429,Medium
Wheat,115.81686035354684,63.16645105938501,82.09996858514276,34.32722604243665,57.04999654444841,6.196119486703318,45.823465039283384,70.7876746399364,1940.2516770931181,Medium
Wheat,119.96824221613565,63.124510263900845,81.23697676091295,20.71691949009022,74.89000288794279,6.166227612079962,32.16699896595486,75.12273582409645,1593.2921634049203,Medium
Maize,80.77641769121952,33.36382790077899,46.767722406906145,15.011069535930197,89.57607031530642,5.961421073924823,99.00863760674821,82.06505454750042,1242.012784386925,Low
Rice,86.75313480839287,44.642608064546025,45.83920600902727,37.96066080363522,92.30107269764017,7.2313677581149625,35.71211593005028,71.19069058082064,876.5020748934504,Low
Cotton,90.79835481882914,53.220343058757216,48.39205520238605,38.90800233468819,48.149786052647,7.538649781401725,22.489021681591247,48.03974217031485,1578.7398454168533,Medium
Maize,75.87779556661769,33.47670818772393,44.63644944823413,25.752571913245,89.70666644763281,8.037548651379904,40.09417624730467,69.60204363408505,1734.7412460632888,Medium
Cotton,92.7441215497422,49.97582210430789,47.49521311117376,23.289117476679845,87.02666108909644,6.121227427632566,7.115828517343282,24.48549351983306,1911.1767807546619,Medium
Tomato,105.48328256851501,54.82154909416667,66.79887008151144,23.815065148221453,85.36333209527827,7.04697821756936,46.32936532727968,22.951213295465017,935.0437904733589,Medium
Tomato,113.45118400190137,49.88326323348579,63.53697319220734,22.598562806375682,52.67291641645424,5.504421466258934,72.93447940879963,82.84495748695355,836.4402249275677,Low
Potato,89.58094575006582,48.6266824104911,56.18221722707709,37.40101999143047,84.9914712026281,6.2584408182676015,27.14385776342002,28.148170926505067,1005.4470885761848,Medium
Potato,92.01244902654179,47.84473972339701,58.47779932759516,16.961395407928098,69.94733275071258,7.627962485417829,16.732130400106037,70.74106163266121,1375.6591707711673,Medium
Maize,83.37613263360413,39.60079128537034,45.95073206869442,30.803987479661437,47.14677547473677,7.180275092330186,78.0731853200901,66.05183033703182,758.1338439428891,Medium
Rice,95.40971029870424,43.99106493816616,44.632145686787695,32.36488568133213,80.0939583910699,8.085072711362036,27.4071589342191,72.4596087513357,792.8609044347381,Low
